customer_id,customer_name,email,gender,age,city,state,signup_date,customer_segment,acquisition_channel,preferred_channel,total_orders,total_spend,last_purchase_date,customer_tenure_days,days_since_last_purchase,average_order_value,customer_activity,spend_category
CUST1473,Rohan Saxena,customer473@example.com,Female,54,Ahmedabad,Gujarat,2024-12-20 21:14:10,Regular,Direct,Website,6,22529.68,2025-08-16 13:46:13,618,379,3754.95,Inactive,High
CUST1811,Priya Das,customer811@example.com,Female,38,Noida,Uttar Pradesh,2024-12-27 14:51:22,Premium,Referral,Website,8,2350.97,2025-12-15 00:42:57,611,258,293.87,Inactive,Low
CUST1392,Karan Das,customer392@example.com,Female,20,Kolkata,West Bengal,2024-12-08 18:55:21,Regular,Organic Search,Store,7,5327.26,2026-05-04 07:51:02,630,118,761.04,At Risk,Medium
CUST1229,Riya Mishra,customer229@example.com,Male,43,Pune,Maharashtra,2025-08-02 16:11:00,Regular,Referral,Website,6,9317.75,2026-02-03 04:08:46,393,208,1552.96,Inactive,Medium
CUST1624,Arjun Patel,customer624@example.com,Male,47,Delhi,Delhi,2024-12-13 14:30:24,Regular,Referral,Store,9,5249.2,2026-03-11 11:34:09,625,172,583.24,At Risk,Medium
CUST1855,Simran Nair,customer855@example.com,Male,43,Jaipur,Rajasthan,2023-04-14 22:13:39,Regular,Direct,Mobile App,0,10127.83,2025-03-16 17:30:45,1234,532,0.0,Inactive,Medium
CUST1756,Rohan Mishra,customer756@example.com,Male,47,Kolkata,West Bengal,2023-10-18 22:14:03,Regular,Referral,Store,12,7883.47,2026-04-20 04:55:08,1047,132,656.96,At Risk,Medium
CUST1813,Riya Kumar,customer813@example.com,Male,48,Ahmedabad,Gujarat,2023-06-27 20:20:31,Regular,Referral,Marketplace,8,13475.63,2025-09-07 11:44:32,1160,357,1684.45,Inactive,Medium
CUST1695,Rohan Saxena,customer695@example.com,Male,53,Bengaluru,Karnataka,2023-10-21 15:47:55,Premium,Social Media,Marketplace,11,2979.53,2025-10-26 12:08:02,1044,308,270.87,Inactive,Low
CUST1999,Ankit Reddy,customer999@example.com,Male,52,Kolkata,West Bengal,2025-10-10 19:44:41,Regular,Social Media,Mobile App,7,6809.88,2025-10-10 19:44:41,324,324,972.84,Inactive,Medium
CUST1371,Isha Kapoor,customer371@example.com,Female,18,Pune,Maharashtra,2024-09-27 00:08:57,Premium,Email Campaign,Website,4,14428.3,2026-03-27 09:21:03,702,156,3607.08,At Risk,Medium
CUST1680,Priya Mehta,customer680@example.com,Male,36,Bengaluru,Karnataka,2025-02-18 09:37:58,Regular,Direct,Mobile App,4,5662.24,2026-05-14 18:06:43,558,108,1415.56,At Risk,Medium
CUST1499,Rahul Mehta,customer499@example.com,Female,59,Gurugram,Haryana,2024-02-07 02:24:10,Regular,Direct,Mobile App,5,5118.97,2025-10-19 07:34:41,935,315,1023.79,Inactive,Medium
CUST1301,Karan Malhotra,customer301@example.com,Male,48,Dehradun,Uttarakhand,2024-05-12 23:46:09,Regular,Email Campaign,Website,3,4811.34,2025-08-09 07:18:29,840,386,1603.78,Inactive,Low
CUST1853,Aditi Verma,customer853@example.com,Female,42,Pune,Maharashtra,2025-11-10 20:07:18,Regular,Organic Search,Mobile App,10,8189.93,2025-12-28 12:39:30,293,245,818.99,Inactive,Medium
CUST1594,Neha Yadav,customer594@example.com,Female,18,Chennai,Tamil Nadu,2025-09-16 05:52:05,Regular,Social Media,Mobile App,4,5366.04,2025-09-16 05:52:05,348,348,1341.51,Inactive,Medium
CUST1438,Priya Malhotra,customer438@example.com,Female,34,Gurugram,Haryana,2023-01-10 06:32:05,Regular,Email Campaign,Website,5,5398.33,2025-06-12 21:15:38,1328,444,1079.67,Inactive,Medium
CUST1106,Aman Malhotra,customer106@example.com,Male,30,Chennai,Tamil Nadu,2024-11-05 07:18:16,Regular,Paid Ads,Website,7,4874.26,2026-02-21 03:34:29,663,190,696.32,Inactive,Low
CUST1334,Kavya Singh,customer334@example.com,Male,27,Delhi,Delhi,2024-01-03 16:04:18,Regular,Email Campaign,Marketplace,9,12342.16,2025-11-22 14:33:59,970,281,1371.35,Inactive,Medium
CUST1569,Ananya Joshi,customer569@example.com,Female,23,Noida,Uttar Pradesh,2024-03-17 04:13:19,Premium,Direct,Marketplace,9,6463.78,2025-01-01 16:05:42,896,606,718.2,Inactive,Medium
CUST1960,Aditya Saxena,customer960@example.com,Male,39,Bengaluru,Karnataka,2024-06-09 10:59:37,Regular,Referral,Store,5,5108.12,2026-02-11 17:51:41,812,200,1021.62,Inactive,Medium
CUST1025,Neha Yadav,customer25@example.com,Male,59,Chandigarh,Chandigarh,2024-03-23 18:57:51,Regular,Organic Search,Website,8,7616.58,2025-03-26 20:32:36,890,522,952.07,Inactive,Medium
CUST1942,Aarav Mishra,customer942@example.com,Female,26,Delhi,Delhi,2025-11-20 16:03:10,Premium,Organic Search,Mobile App,12,16569.69,2026-03-29 18:39:55,283,154,1380.81,At Risk,High
CUST1164,Riya Kumar,customer164@example.com,Female,36,Bengaluru,Karnataka,2024-05-22 17:13:42,Regular,Social Media,Website,10,8339.02,2025-04-10 18:30:09,830,507,833.9,Inactive,Medium
CUST1635,Neha Mishra,customer635@example.com,Male,50,Lucknow,Uttar Pradesh,2023-12-02 22:42:53,Premium,Email Campaign,Website,10,12832.98,2025-08-27 01:34:16,1002,368,1283.3,Inactive,Medium
CUST1412,Aditya Bansal,customer412@example.com,Female,57,Unknown,Haryana,2025-04-09 08:23:09,Regular,Paid Ads,Website,6,13997.32,2025-12-26 13:22:09,508,247,2332.89,Inactive,Medium
CUST1365,Karan Gupta,customer365@example.com,Female,58,Ahmedabad,Gujarat,2023-12-01 04:53:06,Regular,Referral,Store,8,8978.99,2026-01-28 11:41:22,1003,214,1122.37,Inactive,Medium
CUST1787,Vivaan Chauhan,customer787@example.com,Male,25,Pune,Maharashtra,2023-11-22 08:35:05,Regular,Organic Search,Marketplace,10,9438.88,2025-07-25 17:35:07,1012,401,943.89,Inactive,Medium
CUST1696,Ananya Singh,customer696@example.com,Female,30,Ahmedabad,Gujarat,2025-11-15 21:42:47,VIP,Direct,Store,5,3612.84,2025-11-15 21:42:47,288,288,722.57,Inactive,Low
CUST1400,Karan Chauhan,customer400@example.com,Female,55,Pune,Maharashtra,2025-06-06 17:05:19,Premium,Social Media,Store,3,4934.51,2025-06-06 17:05:19,450,450,1644.84,Inactive,Low
CUST1961,Neha Shah,customer961@example.com,Male,23,Dehradun,Uttarakhand,2023-02-28 21:28:59,Regular,Social Media,Website,8,10456.32,2025-09-29 05:03:12,1279,335,1307.04,Inactive,Medium
CUST1033,Simran Patel,customer33@example.com,Female,56,Pune,Maharashtra,2025-12-26 14:05:14,Regular,Direct,Mobile App,7,29799.73,2025-12-26 14:05:14,247,247,4257.1,Inactive,High
CUST1873,Rahul Reddy,customer873@example.com,Male,52,Pune,Maharashtra,2023-04-05 12:02:42,Regular,Paid Ads,Marketplace,6,5206.97,2026-02-21 11:43:23,1243,190,867.83,Inactive,Medium
CUST1950,Ankit Verma,customer950@example.com,Male,60,Jaipur,Rajasthan,2023-05-21 07:47:35,Premium,Paid Ads,Website,11,8109.59,2025-08-20 06:07:01,1197,375,737.24,Inactive,Medium
CUST1790,Arjun Malhotra,customer790@example.com,Male,54,Lucknow,Uttar Pradesh,2023-03-29 17:50:02,Regular,Social Media,Marketplace,10,18901.32,2025-12-15 21:19:22,1250,258,1890.13,Inactive,High
CUST1344,Sneha Shah,customer344@example.com,Male,22,Bengaluru,Karnataka,2025-09-05 16:21:06,Regular,Organic Search,Marketplace,4,7121.58,2026-02-28 22:58:28,359,183,1780.4,Inactive,Medium
CUST1750,Kavya Das,customer750@example.com,Male,40,Lucknow,Uttar Pradesh,2024-10-12 21:04:22,Regular,Referral,Mobile App,6,12591.11,2026-01-12 18:32:02,687,230,2098.52,Inactive,Medium
CUST1589,Arjun Chauhan,customer589@example.com,Male,37,Kolkata,West Bengal,2023-12-20 18:37:34,Regular,Social Media,Website,4,3783.41,2026-05-06 04:34:21,984,116,945.85,At Risk,Low
CUST1532,Simran Malhotra,customer532@example.com,Male,52,Lucknow,Uttar Pradesh,2024-01-30 17:34:20,Regular,Referral,Mobile App,5,4765.43,2025-05-12 07:17:26,943,475,953.09,Inactive,Low
CUST1035,Isha Das,customer35@example.com,Female,58,Noida,Uttar Pradesh,2025-12-04 08:57:34,Regular,Referral,Marketplace,7,8911.25,2025-12-04 08:57:34,269,269,1273.04,Inactive,Medium
CUST1315,Arjun Roy,customer315@example.com,Male,41,Jaipur,Rajasthan,2025-05-06 03:40:22,VIP,Social Media,Marketplace,8,4613.06,2025-12-22 09:10:10,481,251,576.63,Inactive,Low
CUST1237,Karan Mishra,customer237@example.com,Female,20,Lucknow,Uttar Pradesh,2023-01-17 22:16:43,Regular,Direct,Store,8,8713.23,2026-07-06 15:44:38,1321,55,1089.15,Active,Medium
CUST1747,Riya Gupta,customer747@example.com,Male,48,Mumbai,Maharashtra,2023-02-27 21:40:28,Regular,Direct,Marketplace,6,6450.47,2025-04-04 21:01:50,1280,513,1075.08,Inactive,Medium
CUST1857,Simran Kapoor,customer857@example.com,Female,43,Chennai,Tamil Nadu,2024-06-26 12:54:06,Regular,Organic Search,Website,11,10154.14,2026-01-14 15:13:06,795,228,923.1,Inactive,Medium
CUST1096,Aditya Sharma,customer96@example.com,Male,18,Chandigarh,Chandigarh,2024-07-05 02:14:45,Premium,Organic Search,Store,10,8446.16,2025-07-01 21:42:42,786,425,844.62,Inactive,Medium
CUST1186,Aarav Shah,customer186@example.com,Female,54,Kolkata,West Bengal,2023-06-04 03:21:55,Premium,Organic Search,Marketplace,5,3964.81,2026-05-08 08:30:04,1183,114,792.96,At Risk,Low
CUST1573,Aarav Roy,customer573@example.com,Other,27,Pune,Maharashtra,2024-04-21 11:55:28,Regular,Social Media,Mobile App,5,4972.39,2025-01-08 09:21:06,861,599,994.48,Inactive,Low
CUST1906,Aditi Chauhan,customer906@example.com,Female,41,Dehradun,Uttarakhand,2024-01-01 22:19:34,Premium,Referral,Marketplace,7,9441.19,2026-05-16 10:26:10,972,106,1348.74,At Risk,Medium
CUST1456,Karan Joshi,customer456@example.com,Female,54,Unknown,Uttarakhand,2025-08-14 06:13:16,Regular,Direct,Store,6,6861.78,2025-08-14 06:13:16,381,381,1143.63,Inactive,Medium
CUST1566,Arjun Mehta,customer566@example.com,Male,55,Gurugram,Haryana,2024-05-05 08:00:13,Premium,Email Campaign,Website,5,13107.79,2026-01-22 15:22:27,847,220,2621.56,Inactive,Medium
CUST1359,Simran Yadav,customer359@example.com,Male,35,Hyderabad,Telangana,2024-04-29 05:33:13,Regular,Direct,Store,4,15959.69,2026-03-20 06:36:37,853,163,3989.92,At Risk,High
CUST1472,Priya Saxena,customer472@example.com,Male,53,Mumbai,Maharashtra,2023-08-29 19:23:40,Regular,Referral,Mobile App,5,6432.71,2025-12-11 19:44:54,1097,262,1286.54,Inactive,Medium
CUST1333,Riya Saxena,customer333@example.com,Female,19,Mumbai,Maharashtra,2025-11-05 23:20:00,Premium,Paid Ads,Marketplace,3,11976.9,2025-11-05 23:20:00,298,298,3992.3,Inactive,Medium
CUST1610,Karan Kapoor,customer610@example.com,Male,33,Gurugram,Haryana,2025-10-13 13:05:19,Regular,Direct,Mobile App,8,8554.03,2026-08-29 18:57:49,321,1,1069.25,Active,Medium
CUST1303,Priya Yadav,customer303@example.com,Female,33,Bengaluru,Karnataka,2025-09-25 10:58:12,Regular,Direct,Store,11,15404.57,2025-09-25 10:58:12,339,339,1400.42,Inactive,High
CUST1340,Ankit Singh,customer340@example.com,Male,41,Kolkata,West Bengal,2024-05-19 04:53:39,Regular,Email Campaign,Store,5,7113.31,2025-10-24 07:40:20,833,310,1422.66,Inactive,Medium
CUST1295,Pooja Kapoor,customer295@example.com,Female,44,Dehradun,Uttarakhand,2023-06-11 07:22:10,Regular,Direct,Website,11,8708.84,2025-03-06 15:26:33,1176,542,791.71,Inactive,Medium
CUST1031,Isha Kumar,customer31@example.com,Female,23,Noida,Uttar Pradesh,2024-10-05 16:21:21,Premium,Paid Ads,Website,8,12542.88,2025-08-15 10:47:24,694,380,1567.86,Inactive,Medium
CUST1992,Priya Das,customer992@example.com,Male,47,Hyderabad,Telangana,2025-12-28 05:49:52,Premium,Organic Search,Website,9,11470.44,2026-06-01 05:34:22,245,90,1274.49,Active,Medium
CUST1917,Aarav Bansal,customer917@example.com,Male,33,Ahmedabad,Gujarat,2025-01-28 17:56:13,Premium,Email Campaign,Website,13,8055.48,2026-08-16 12:34:55,579,14,619.65,Active,Medium
CUST1751,Aditi Verma,customer751@example.com,Other,21,Lucknow,Uttar Pradesh,2023-09-16 21:10:56,Premium,Organic Search,Marketplace,7,3540.29,2026-03-13 21:06:32,1079,170,505.76,At Risk,Low
CUST1199,Isha Das,customer199@example.com,Male,46,Gurugram,Haryana,2024-08-31 19:12:21,Regular,Social Media,Store,5,17359.07,2025-05-23 12:49:33,729,464,3471.81,Inactive,High
CUST1994,Aarav Reddy,customer994@example.com,Female,42,Unknown,Maharashtra,2023-09-23 20:26:13,Premium,Paid Ads,Website,5,5247.61,2025-06-30 05:28:58,1072,426,1049.52,Inactive,Medium
CUST1146,Priya Verma,customer146@example.com,Female,49,Noida,Uttar Pradesh,2023-02-05 08:10:07,Premium,Referral,Website,6,10066.56,2025-08-10 15:39:14,1302,385,1677.76,Inactive,Medium
CUST1432,Sneha Mehta,customer432@example.com,Female,32,Chandigarh,Chandigarh,2023-06-26 09:14:27,Regular,Referral,Store,12,12250.31,2026-08-05 13:19:33,1161,25,1020.86,Active,Medium
CUST1736,Arjun Mehta,customer736@example.com,Female,22,Lucknow,Uttar Pradesh,2023-05-21 22:27:52,Regular,Referral,Store,6,12184.98,2025-04-07 19:20:56,1197,510,2030.83,Inactive,Medium
CUST1924,Vikram Gupta,customer924@example.com,Female,46,Delhi,Delhi,2025-12-29 09:24:06,Regular,Direct,Mobile App,14,11747.39,2026-03-22 12:07:02,244,161,839.1,At Risk,Medium
CUST1055,Ananya Mehta,customer55@example.com,Female,38,Chennai,Tamil Nadu,2025-08-17 20:45:41,Regular,Organic Search,Store,9,3948.13,2026-08-06 12:01:43,378,24,438.68,Active,Low
CUST1828,Aditya Mishra,customer828@example.com,Male,55,Pune,Maharashtra,2025-10-03 14:53:45,Premium,Paid Ads,Website,4,8102.6,2025-10-26 17:13:36,331,308,2025.65,Inactive,Medium
CUST1637,Ananya Kumar,customer637@example.com,Male,18,Noida,Uttar Pradesh,2024-05-03 09:30:11,Regular,Referral,Store,9,6476.83,2025-11-21 12:47:10,849,282,719.65,Inactive,Medium
CUST1678,Aman Patel,customer678@example.com,Female,19,Bengaluru,Karnataka,2025-10-05 07:03:45,Premium,Social Media,Mobile App,6,20659.31,2026-08-26 11:35:14,329,4,3443.22,Active,High
CUST1705,Aditi Saxena,customer705@example.com,Male,18,Dehradun,Uttarakhand,2025-12-14 08:24:49,Regular,Social Media,Marketplace,6,10435.54,2025-12-19 02:17:50,259,254,1739.26,Inactive,Medium
CUST1441,Vikram Shah,customer441@example.com,Female,46,Delhi,Delhi,2023-06-21 00:24:14,Regular,Paid Ads,Mobile App,9,11082.98,2025-04-20 13:42:48,1166,497,1231.44,Inactive,Medium
CUST1004,Vikram Bansal,customer4@example.com,Female,20,Dehradun,Uttarakhand,2024-06-03 22:43:02,Regular,Social Media,Marketplace,10,6830.93,2026-05-09 08:32:51,818,113,683.09,At Risk,Medium
CUST1848,Arjun Kapoor,customer848@example.com,Female,52,Unknown,Gujarat,2025-03-06 05:59:44,VIP,Paid Ads,Marketplace,8,9597.63,2025-10-29 08:25:19,542,305,1199.7,Inactive,Medium
CUST1982,Sneha Roy,customer982@example.com,Female,22,Noida,Uttar Pradesh,2025-06-04 11:52:12,Regular,Referral,Store,8,18989.68,2025-10-10 06:06:36,452,324,2373.71,Inactive,High
CUST1720,Neha Kumar,customer720@example.com,Male,48,Lucknow,Uttar Pradesh,2025-09-01 21:38:30,Premium,Email Campaign,Mobile App,3,3395.1,2025-09-01 21:38:30,363,363,1131.7,Inactive,Low
CUST1328,Rahul Gupta,customer328@example.com,Female,42,Lucknow,Uttar Pradesh,2025-03-19 03:40:12,Premium,Organic Search,Store,6,17537.98,2025-06-01 10:05:57,529,455,2923.0,Inactive,High
CUST1955,Riya Mishra,customer955@example.com,Female,34,Lucknow,Uttar Pradesh,2025-08-08 07:17:44,Premium,Direct,Marketplace,7,19074.78,2025-08-08 07:17:44,387,387,2724.97,Inactive,High
CUST1697,Vikram Malhotra,customer697@example.com,Female,49,Chandigarh,Chandigarh,2023-10-12 05:10:24,Regular,Social Media,Marketplace,9,14951.14,2025-11-12 17:12:43,1053,291,1661.24,Inactive,Medium
CUST1130,Aman Gupta,customer130@example.com,Male,58,Bengaluru,Karnataka,2024-09-16 18:20:13,VIP,Email Campaign,Store,6,12794.42,2026-02-16 03:57:50,713,195,2132.4,Inactive,Medium
CUST1390,Arjun Singh,customer390@example.com,Female,47,Bengaluru,Karnataka,2023-05-02 02:25:28,Regular,Email Campaign,Store,12,8652.72,2025-12-21 10:27:05,1216,252,721.06,Inactive,Medium
CUST1076,Aarav Malhotra,customer76@example.com,Female,31,Bengaluru,Karnataka,2023-08-15 07:33:10,Premium,Email Campaign,Marketplace,7,7098.65,2026-08-24 02:13:43,1111,6,1014.09,Active,Medium
CUST1808,Ananya Shah,customer808@example.com,Male,26,Delhi,Delhi,2025-04-29 08:59:44,Regular,Organic Search,Store,10,3215.29,2025-07-22 08:03:36,488,404,321.53,Inactive,Low
CUST1897,Ananya Mehta,customer897@example.com,Female,33,Gurugram,Haryana,2025-03-09 06:07:15,VIP,Paid Ads,Marketplace,11,11630.45,2026-03-05 05:06:28,539,178,1057.31,At Risk,Medium
CUST1761,Vivaan Yadav,customer761@example.com,Male,39,Ahmedabad,Gujarat,2023-08-01 15:15:18,Regular,Organic Search,Mobile App,11,6544.26,2025-03-09 19:50:45,1125,539,594.93,Inactive,Medium
CUST1803,Simran Malhotra,customer803@example.com,Female,43,Noida,Uttar Pradesh,2023-02-25 10:52:44,Regular,Direct,Marketplace,9,10581.25,2026-06-05 16:55:34,1282,86,1175.69,Active,Medium
CUST1831,Karan Kumar,customer831@example.com,Other,25,Noida,Uttar Pradesh,2025-08-04 12:32:40,Regular,Referral,Marketplace,8,10923.8,2025-08-04 12:32:40,391,391,1365.48,Inactive,Medium
CUST1086,Aditi Sharma,customer86@example.com,Male,50,Pune,Maharashtra,2025-01-08 12:33:57,Premium,Organic Search,Marketplace,11,3523.11,2026-07-24 14:58:17,599,37,320.28,Active,Low
CUST1204,Vikram Patel,customer204@example.com,Male,20,Noida,Uttar Pradesh,2025-02-04 14:24:40,Premium,Organic Search,Mobile App,8,9031.92,2026-04-25 19:17:26,572,127,1128.99,At Risk,Medium
CUST1614,Arjun Patel,customer614@example.com,Male,47,Mumbai,Maharashtra,2024-02-07 20:21:33,Regular,Social Media,Marketplace,7,10938.5,2025-11-16 18:37:07,935,287,1562.64,Inactive,Medium
CUST1175,Karan Sharma,customer175@example.com,Male,60,Noida,Uttar Pradesh,2024-05-16 02:04:50,Regular,Email Campaign,Marketplace,3,3046.2,2025-05-11 17:30:41,836,476,1015.4,Inactive,Low
CUST1057,Rohan Mehta,customer57@example.com,Male,54,Kolkata,West Bengal,2023-10-30 01:48:20,VIP,Referral,Website,5,7589.99,2025-12-22 00:59:06,1035,251,1518.0,Inactive,Medium
CUST1567,Simran Mehta,customer567@example.com,Female,25,Kolkata,West Bengal,2024-02-21 11:51:02,Regular,Social Media,Store,4,6701.24,2026-01-13 01:22:25,921,229,1675.31,Inactive,Medium
CUST1916,Vikram Patel,customer916@example.com,Female,59,Mumbai,Maharashtra,2024-07-07 08:31:42,Premium,Referral,Mobile App,5,22673.94,2026-05-02 04:22:51,784,120,4534.79,At Risk,High
CUST1063,Vivaan Reddy,customer63@example.com,Female,47,Mumbai,Maharashtra,2024-03-27 17:08:12,Regular,Social Media,Marketplace,8,8894.53,2026-05-22 04:48:11,886,100,1111.82,At Risk,Medium
CUST1452,Kavya Shah,customer452@example.com,Male,32,Mumbai,Maharashtra,2024-05-19 00:33:52,VIP,Social Media,Store,4,8322.89,2025-07-12 23:51:38,833,414,2080.72,Inactive,Medium
CUST1289,Aditya Gupta,customer289@example.com,Female,55,Pune,Maharashtra,2024-03-25 20:21:42,Regular,Social Media,Store,7,14695.52,2026-02-23 22:31:40,888,188,2099.36,Inactive,Medium
CUST1378,Pooja Mehta,customer378@example.com,Female,39,Delhi,Delhi,2023-08-29 20:26:27,Premium,Social Media,Website,12,8514.97,2025-03-30 23:10:24,1097,518,709.58,Inactive,Medium
CUST1074,Aditi Bansal,customer74@example.com,Male,45,Gurugram,Haryana,2025-01-22 17:06:44,Premium,Social Media,Unknown,4,16945.21,2025-04-24 23:37:01,585,493,4236.3,Inactive,High
CUST1905,Riya Das,customer905@example.com,Male,25,Delhi,Delhi,2025-08-18 07:08:25,Regular,Referral,Website,2,18598.34,2025-10-06 01:22:32,377,328,9299.17,Inactive,High
CUST1846,Karan Mishra,customer846@example.com,Male,30,Bengaluru,Karnataka,2025-05-15 05:54:16,Regular,Email Campaign,Store,7,14435.92,2025-05-15 05:54:16,472,472,2062.27,Inactive,Medium
CUST1630,Aditya Roy,customer630@example.com,Female,26,Noida,Uttar Pradesh,2024-12-31 02:54:16,Premium,Paid Ads,Mobile App,6,9673.39,2026-03-19 13:57:36,607,164,1612.23,At Risk,Medium
CUST1724,Vivaan Das,customer724@example.com,Female,51,Noida,Uttar Pradesh,2025-08-12 17:42:07,Premium,Referral,Mobile App,8,4590.32,2025-08-12 17:42:07,383,383,573.79,Inactive,Low
CUST1788,Riya Singh,customer788@example.com,Female,28,Kolkata,West Bengal,2023-11-18 08:16:49,Regular,Organic Search,Mobile App,7,19746.96,2026-05-20 17:33:05,1016,102,2820.99,At Risk,High
CUST1462,Pooja Verma,customer462@example.com,Male,28,Delhi,Delhi,2025-08-20 22:52:43,Regular,Social Media,Marketplace,10,9021.18,2025-08-20 22:52:43,375,375,902.12,Inactive,Medium
CUST1528,Aditi Sharma,customer528@example.com,Female,29,Hyderabad,Telangana,2024-10-09 20:45:41,Regular,Social Media,Store,3,1979.17,2026-05-04 20:35:59,690,118,659.72,At Risk,Low
CUST1396,Vivaan Malhotra,customer396@example.com,Male,30,Pune,Maharashtra,2023-09-10 23:38:28,Premium,Email Campaign,Website,6,11492.32,2026-02-24 04:01:25,1085,187,1915.39,Inactive,Medium
CUST1362,Ananya Das,customer362@example.com,Male,38,Chandigarh,Chandigarh,2025-12-05 08:53:28,Premium,Direct,Website,11,7005.99,2026-03-29 14:10:46,268,154,636.91,At Risk,Medium
CUST1587,Pooja Gupta,customer587@example.com,Male,30,Lucknow,Uttar Pradesh,2023-08-04 10:19:08,Regular,Social Media,Website,9,10583.22,2025-01-10 05:41:26,1122,597,1175.91,Inactive,Medium
CUST1022,Kavya Malhotra,customer22@example.com,Male,22,Mumbai,Maharashtra,2023-01-19 04:02:00,Premium,Email Campaign,Website,8,14548.39,2026-03-28 10:29:12,1319,155,1818.55,At Risk,Medium
CUST1215,Ankit Kumar,customer215@example.com,Female,28,Ahmedabad,Gujarat,2025-09-28 13:55:12,Regular,Paid Ads,Website,7,6766.14,2025-09-28 13:55:12,336,336,966.59,Inactive,Medium
CUST1311,Rahul Yadav,customer311@example.com,Male,39,Delhi,Delhi,2024-10-09 00:04:59,Regular,Email Campaign,Website,7,9349.77,2025-11-23 03:04:29,690,280,1335.68,Inactive,Medium
CUST1782,Rahul Shah,customer782@example.com,Female,40,Pune,Maharashtra,2024-09-30 18:01:24,Premium,Email Campaign,Marketplace,7,9946.03,2025-09-17 04:41:51,699,347,1420.86,Inactive,Medium
CUST1258,Aman Mishra,customer258@example.com,Male,23,Jaipur,Rajasthan,2024-10-24 07:30:28,Regular,Social Media,Marketplace,9,2896.14,2025-05-23 03:08:25,675,464,321.79,Inactive,Low
